COMP_names,S1_exc,T1_exc,S1_T1_split,S1AtoA,S1AtoD,S1DtoA,S1DtoD,T1AtoA,T1AtoD,T1DtoA,T1DtoD,D_HOMO,D_LUMO,D_gap,A_HOMO,A_LUMO,A_gap,D_S1,D_T1,D_split,A_S1,A_T1,A_split,dft_dihedral_norm,SMILES,xyz_file_name,acceptor_index,donor_index
COMP17_410000,3.3196,1.9087,-0.4978,0.20036,0.06201,0.31402,0.42148,0.31083,0.08968,0.19312,0.40525,-7.3177,0.07182999999999999,7.3895,-9.4247,-0.48354,8.9411,4.1607,2.4785,-0.7963,4.6699,2.8005,-0.9311,3.755,C1(C7=C(F)C(O)=C(S7)\C=C\C8=C(O)C(F)=C([H])S8)=CC=C([H])S1(=O)(=O),COMP17_410000.xyz,1,7
COMP17_420000,3.2895,1.9914,-0.6933,0.15836,0.04446,0.36276,0.43212,0.25496,0.07327,0.18631,0.48414,-7.3778,-0.02829,7.3495,-9.4247,-0.48354,8.9411,4.1139,2.4609,-0.8079,4.6699,2.8005,-0.9311,30.725,C1(C7=C(Cl)C(O)=C(S7)\C=C\C8=C(O)C(Cl)=C([H])S8)=CC=C([H])S1(=O)(=O),COMP17_420000.xyz,1,7
COMP17_430000,3.2775,1.9536,-0.6297,0.1633,0.06444,0.32173,0.44814,0.29236,0.09443,0.18946,0.42233,-7.8331,-0.54613,7.2869,-9.4247,-0.48354,8.9411,4.0609,2.4714,-0.8819,4.6699,2.8005,-0.9311,23.921,C1(C7=C(C#N)C(O)=C(S7)\C=C\C8=C(O)C(C#N)=C([H])S8)=CC=C([H])S1(=O)(=O),COMP17_430000.xyz,1,7
COMP17_440000,3.1465,1.8982,-0.6499,0.20895,0.03892,0.44053,0.30945,0.33369,0.07262,0.26464,0.32783,-7.0096,0.35538000000000003,7.365,-9.4247,-0.48354,8.9411,4.1703,2.4701,-0.7699,4.6699,2.8005,-0.9311,28.708,C1(C7=C(O)C(O)=C(S7)\C=C\C8=C(O)C(O)=C([H])S8)=CC=C([H])S1(=O)(=O),COMP17_440000.xyz,1,7
COMP18_000000,3.7175,2.1028,-0.4881,0.4583,0.07168,0.34191,0.12673,0.52847,0.0961,0.21578000000000006,0.15875999999999998,-7.8254,1.8814,9.7068,-9.4247,-0.48354,8.9411,5.7916,3.7478,-1.704,4.6699,2.8005,-0.9311,8.7001,C1(c7c8OCCOc8c([H])s7)=CC=C([H])S1(=O)(=O),COMP18_000000.xyz,1,8
COMP19_000000,3.3554,1.8943,-0.4332,0.24955,0.06909,0.34886,0.33085,0.34372,0.09951,0.22592,0.32991,-7.159,0.81089,7.9699,-9.4247,-0.48354,8.9411,4.4993,2.7506,-1.0019,4.6699,2.8005,-0.9311,7.0896,C1(C7=CC8=C(S7)C9=C(C8(C)(C))C=C([H])S9)=CC=C([H])S1(=O)(=O),COMP19_000000.xyz,1,9
COMP19_000010,3.3979,1.9329,-0.4679,0.26255,0.06786,0.35594000000000003,0.31208,0.35974,0.098,0.22535,0.31595,-7.2004,0.8383799999999999,8.0388,-9.4247,-0.48354,8.9411,4.5776,2.7949,-1.0122,4.6699,2.8005,-0.9311,12.31,C1(C7=CC8=C(S7)C9=C(C8([H])([H]))C=C([H])S9)=CC=C([H])S1(=O)(=O),COMP19_000010.xyz,1,9
COMP19_000020,3.4012,2.0243,-0.6474,0.23488,0.05551,0.37114,0.33624,0.34597,0.083,0.20718000000000006,0.36258,-7.3495,0.46232,7.8118,-9.4247,-0.48354,8.9411,4.1992,2.5738,-0.9484,4.6699,2.8005,-0.9311,28.056,C1(C7=CC8=C(S7)C9=C(C8(OC)(OC))C=C([H])S9)=CC=C([H])S1(=O)(=O),COMP19_000020.xyz,1,9
COMP19_000030,3.4214,1.9576,-0.4938,0.24949,0.07812999999999999,0.31212,0.35762,0.35539,0.10105,0.20559,0.33662,-7.3922,0.54368,7.9359,-9.4247,-0.48354,8.9411,4.3778,2.7309,-1.084,4.6699,2.8005,-0.9311,10.755999999999998,C1(C7=CC8=C(S7)C9=C(C8(C(=O)OC)(C(=O)OC))C=C([H])S9)=CC=C([H])S1(=O)(=O),COMP19_000030.xyz,1,9
COMP21_000000,3.4806,2.2685,-1.0564,0.28005,0.02243,0.54533,0.15028,0.5422600000000001,0.06422,0.20478,0.18759,-7.1302,0.78287,7.9131,-8.6274,-0.53361,8.0938,4.4696,3.0552,-1.6408,4.5772,2.7482,-0.9192,10.253,c1(c7c([H])c8c(C)c9sc([H])c([H])c9c(C)c8s7)c2nsnc2c([H])c([H])c1([H]),COMP21_000000.xyz,2,1
COMP21_000010,3.5562,2.2975,-1.0388,0.31976,0.02671,0.51222,0.13964,0.56282,0.0652,0.19183,0.17908,-7.3552,0.6702100000000001,8.0254,-8.6274,-0.53361,8.0938,4.5481,3.0932,-1.6383,4.5772,2.7482,-0.9192,13.716,c1(c7c([H])c8c([H])c9sc([H])c([H])c9c([H])c8s7)c2nsnc2c([H])c([H])c1([H]),COMP21_000010.xyz,2,1
COMP21_000020,3.4761,2.2941,-1.1121,0.23778,0.01997,0.56093,0.17916,0.53291,0.06165,0.19987,0.20417,-7.1397,0.69116,7.8309,-8.6274,-0.53361,8.0938,4.4103,3.0134,-1.6165,4.5772,2.7482,-0.9192,18.576,c1(c7c([H])c8c(OC)c9sc([H])c([H])c9c(OC)c8s7)c2nsnc2c([H])c([H])c1([H]),COMP21_000020.xyz,2,1
COMP21_000030,3.5402,2.2958,-1.0514,0.15603,0.055470000000000005,0.2438,0.54179,0.35346,0.06336,0.13026,0.4514,-7.5942,-0.53851,7.0556,-8.6274,-0.53361,8.0938,3.7409,2.5322,-1.3235,4.5772,2.7482,-0.9192,26.009,c1(c7c([H])c8c(C(=O)OC)c9sc([H])c([H])c9c(C(=O)OC)c8s7)c2nsnc2c([H])c([H])c1([H]),COMP21_000030.xyz,2,1
COMP21_000100,3.4056,2.291,-1.1764,0.20311,0.015369999999999997,0.61964,0.1603,0.4371100000000001,0.060279999999999986,0.24887,0.25286,-7.1302,0.78287,7.9131,-8.9803,-0.7913,8.189,4.4696,3.0552,-1.6408,4.6695,2.8519,-1.0343,0.30144,c1(c7c([H])c8c(C)c9sc([H])c([H])c9c(C)c8s7)c2nsnc2c([H])c(F)c1(F),COMP21_000100.xyz,2,1
COMP21_000110,3.4979,2.3225,-1.1471,0.24148000000000006,0.019180000000000003,0.58714,0.15065,0.45856,0.06274,0.23351,0.24423000000000006,-7.3552,0.6702100000000001,8.0254,-8.9803,-0.7913,8.189,4.5481,3.0932,-1.6383,4.6695,2.8519,-1.0343,5.4176,c1(c7c([H])c8c([H])c9sc([H])c([H])c9c([H])c8s7)c2nsnc2c([H])c(F)c1(F),COMP21_000110.xyz,2,1
COMP21_000120,3.4038,2.3143,-1.2248,0.17148,0.01386,0.62431,0.18819,0.4215,0.05818,0.24019,0.27873000000000003,-7.1397,0.69116,7.8309,-8.9803,-0.7913,8.189,4.4103,3.0134,-1.6165,4.6695,2.8519,-1.0343,14.384,c1(c7c([H])c8c(OC)c9sc([H])c([H])c9c(OC)c8s7)c2nsnc2c([H])c(F)c1(F),COMP21_000120.xyz,2,1
COMP21_000130,3.5089,2.2957,-1.0825,0.12905999999999998,0.04186,0.28824,0.53793,0.25356,0.05886,0.14185,0.5442899999999999,-7.5942,-0.53851,7.0556,-8.9803,-0.7913,8.189,3.7409,2.5322,-1.3235,4.6695,2.8519,-1.0343,19.954,c1(c7c([H])c8c(C(=O)OC)c9sc([H])c([H])c9c(C(=O)OC)c8s7)c2nsnc2c([H])c(F)c1(F),COMP21_000130.xyz,2,1
COMP21_000200,3.4956,2.6105,-1.7254,0.06886,0.0025800000000000003,0.85649,0.07075,0.8628600000000001,0.02107,0.07856,0.03605,-7.1302,0.78287,7.9131,-8.9822,-1.0659,7.9163,4.4696,3.0552,-1.6408,4.4983,2.7071,-0.9159,65.054,c1(c7c([H])c8c(C)c9sc([H])c([H])c9c(C)c8s7)c2nsnc2c([H])c(Cl)c1(Cl),COMP21_000200.xyz,2,1
COMP21_000210,3.6125,2.6267,-1.6409,0.08123,0.00284,0.8466799999999999,0.06804,0.8947200000000001,0.0199,0.061479999999999986,0.02261,-7.3552,0.6702100000000001,8.0254,-8.9822,-1.0659,7.9163,4.5481,3.0932,-1.6383,4.4983,2.7071,-0.9159,67.17699999999999,c1(c7c([H])c8c([H])c9sc([H])c([H])c9c([H])c8s7)c2nsnc2c([H])c(Cl)c1(Cl),COMP21_000210.xyz,2,1
COMP21_000220,3.4538,2.584,-1.7142,0.07124,0.00338,0.82895,0.09488,0.79452,0.02496,0.10175,0.07721,-7.1397,0.69116,7.8309,-8.9822,-1.0659,7.9163,4.4103,3.0134,-1.6165,4.4983,2.7071,-0.9159,60.97,c1(c7c([H])c8c(OC)c9sc([H])c([H])c9c(OC)c8s7)c2nsnc2c([H])c(Cl)c1(Cl),COMP21_000220.xyz,2,1
COMP21_000230,3.6451,2.4929,-1.3407,0.04256,0.01165,0.26335,0.67976,0.04859,0.01408,0.03283,0.90301,-7.5942,-0.53851,7.0556,-8.9822,-1.0659,7.9163,3.7409,2.5322,-1.3235,4.4983,2.7071,-0.9159,67.653,c1(c7c([H])c8c(C(=O)OC)c9sc([H])c([H])c9c(C(=O)OC)c8s7)c2nsnc2c([H])c(Cl)c1(Cl),COMP21_000230.xyz,2,1
COMP21_000300,2.9573,2.1989,-1.4405,0.0774,0.006670000000000001,0.77288,0.14117000000000002,0.38142,0.0415,0.33917,0.23647,-7.1302,0.78287,7.9131,-9.7218,-1.8547,7.8671,4.4696,3.0552,-1.6408,4.5395,2.6964,-0.8533,36.915,c1(c7c([H])c8c(C)c9sc([H])c([H])c9c(C)c8s7)c2nsnc2c([H])c(C#N)c1(C#N),COMP21_000300.xyz,2,1
COMP21_000310,3.0997,2.28,-1.4603,0.08945,0.0069,0.7770699999999999,0.12487,0.46162,0.04252,0.29728000000000004,0.19723,-7.3552,0.6702100000000001,8.0254,-9.7218,-1.8547,7.8671,4.5481,3.0932,-1.6383,4.5395,2.6964,-0.8533,38.753,c1(c7c([H])c8c([H])c9sc([H])c([H])c9c([H])c8s7)c2nsnc2c([H])c(C#N)c1(C#N),COMP21_000310.xyz,2,1
COMP21_000320,2.9022,2.1928,-1.4834,0.06652000000000001,0.00584,0.78145,0.1442,0.34336,0.0388,0.35684,0.2595,-7.1397,0.69116,7.8309,-9.7218,-1.8547,7.8671,4.4103,3.0134,-1.6165,4.5395,2.6964,-0.8533,37.257,c1(c7c([H])c8c(OC)c9sc([H])c([H])c9c(OC)c8s7)c2nsnc2c([H])c(C#N)c1(C#N),COMP21_000320.xyz,2,1
COMP21_000330,3.1169,2.1595,-1.2021,0.11048,0.01464,0.62578,0.24635,0.3201,0.04803,0.25131,0.37894,-7.5942,-0.53851,7.0556,-9.7218,-1.8547,7.8671,3.7409,2.5322,-1.3235,4.5395,2.6964,-0.8533,31.614,c1(c7c([H])c8c(C(=O)OC)c9sc([H])c([H])c9c(C(=O)OC)c8s7)c2nsnc2c([H])c(C#N)c1(C#N),COMP21_000330.xyz,2,1
COMP21_000400,3.5152,2.2909,-1.0666,0.27854,0.02404,0.53352,0.16166,0.49808,0.06767000000000001,0.21348000000000006,0.21943,-7.1302,0.78287,7.9131,-8.1732,-0.26503000000000004,7.9082,4.4696,3.0552,-1.6408,4.4406,2.7658,-1.091,12.397,c1(c7c([H])c8c(C)c9sc([H])c([H])c9c(C)c8s7)c2nsnc2c([H])c(O)c1(O),COMP21_000400.xyz,2,1
COMP21_000410,3.5723,2.2992,-1.0261,0.32159,0.0294,0.4943,0.1527,0.50551,0.07077,0.20631,0.21617,-7.3552,0.6702100000000001,8.0254,-8.1732,-0.26503000000000004,7.9082,4.5481,3.0932,-1.6383,4.4406,2.7658,-1.091,10.473,c1(c7c([H])c8c([H])c9sc([H])c([H])c9c([H])c8s7)c2nsnc2c([H])c(O)c1(O),COMP21_000410.xyz,2,1
COMP21_000420,3.5119,2.3074,-1.1029,0.24312,0.02311,0.5395399999999999,0.19174,0.48465,0.06706000000000001,0.20678,0.24003,-7.1397,0.69116,7.8309,-8.1732,-0.26503000000000004,7.9082,4.4103,3.0134,-1.6165,4.4406,2.7658,-1.091,15.619000000000002,c1(c7c([H])c8c(OC)c9sc([H])c([H])c9c(OC)c8s7)c2nsnc2c([H])c(O)c1(O),COMP21_000420.xyz,2,1
COMP21_000430,3.4586,2.2331,-1.0076,0.14490999999999998,0.07774,0.20081,0.57343,0.29701,0.07511,0.13597,0.4904,-7.5942,-0.53851,7.0556,-8.1732,-0.26503000000000004,7.9082,3.7409,2.5322,-1.3235,4.4406,2.7658,-1.091,17.408,c1(c7c([H])c8c(C(=O)OC)c9sc([H])c([H])c9c(C(=O)OC)c8s7)c2nsnc2c([H])c(O)c1(O),COMP21_000430.xyz,2,1
COMP21_100000,3.6664,2.5113,-1.3562,0.20424,0.01271,0.62569,0.15534,0.66809,0.03853,0.14315,0.14883,-7.3279999999999985,0.43592,7.7639999999999985,-8.6274,-0.53361,8.0938,4.3866,2.974,-1.5614,4.5772,2.7482,-0.9192,48.168,c1(c7c(F)c8c(C)c9sc([H])c(F)c9c(C)c8s7)c2nsnc2c([H])c([H])c1([H]),COMP21_100000.xyz,2,1
COMP21_100010,3.7318,2.518,-1.3042,0.24146,0.01646,0.5838300000000001,0.15644,0.68318,0.04078,0.13485,0.13990999999999998,-7.5536,0.3034,7.857,-8.6274,-0.53361,8.0938,4.4494,3.0079,-1.5664,4.5772,2.7482,-0.9192,47.49800000000001,c1(c7c(F)c8c([H])c9sc([H])c(F)c9c([H])c8s7)c2nsnc2c([H])c([H])c1([H]),COMP21_100010.xyz,2,1
COMP21_100020,3.6096,2.4946,-1.3796,0.17014,0.01168,0.62732,0.18866,0.60592,0.03893,0.14958,0.20403,-7.272,0.37578,7.6477,-8.6274,-0.53361,8.0938,4.2941,2.8985,-1.5029,4.5772,2.7482,-0.9192,47.587,c1(c7c(F)c8c(OC)c9sc([H])c(F)c9c(OC)c8s7)c2nsnc2c([H])c([H])c1([H]),COMP21_100020.xyz,2,1
COMP21_100030,3.6175,2.4346,-1.2517,0.0937,0.02913,0.25201,0.62224,0.29679,0.03838,0.09765,0.56538,-7.6845,-0.44,7.2445,-8.6274,-0.53361,8.0938,3.8999,2.6481,-1.3963,4.5772,2.7482,-0.9192,49.37600000000001,c1(c7c(F)c8c(C(=O)OC)c9sc([H])c(F)c9c(C(=O)OC)c8s7)c2nsnc2c([H])c([H])c1([H]),COMP21_100030.xyz,2,1
COMP21_100100,3.6661,2.6188,-1.5715,0.13219,0.00729,0.70328,0.15531,0.58941,0.03338,0.14978,0.22592,-7.3279999999999985,0.43592,7.7639999999999985,-8.9803,-0.7913,8.189,4.3866,2.974,-1.5614,4.6695,2.8519,-1.0343,50.918,c1(c7c(F)c8c(C)c9sc([H])c(F)c9c(C)c8s7)c2nsnc2c([H])c(F)c1(F),COMP21_100100.xyz,2,1
COMP21_100110,3.7403,2.6195,-1.4987,0.16621,0.01023,0.6590699999999999,0.16268,0.61436,0.03679,0.14229,0.20522,-7.5536,0.3034,7.857,-8.9803,-0.7913,8.189,4.4494,3.0079,-1.5664,4.6695,2.8519,-1.0343,49.287,c1(c7c(F)c8c([H])c9sc([H])c(F)c9c([H])c8s7)c2nsnc2c([H])c(F)c1(F),COMP21_100110.xyz,2,1
COMP21_100120,3.6033,2.5505,-1.4977,0.11327,0.008329999999999999,0.66502,0.21112,0.4521600000000001,0.03746,0.1642,0.34454,-7.272,0.37578,7.6477,-8.9803,-0.7913,8.189,4.2941,2.8985,-1.5029,4.6695,2.8519,-1.0343,43.806,c1(c7c(F)c8c(OC)c9sc([H])c(F)c9c(OC)c8s7)c2nsnc2c([H])c(F)c1(F),COMP21_100120.xyz,2,1
COMP21_100130,3.6077,2.4461,-1.2845,0.07505,0.0188,0.30388000000000004,0.59913,0.18683,0.034210000000000004,0.10344,0.67361,-7.6845,-0.44,7.2445,-8.9803,-0.7913,8.189,3.8999,2.6481,-1.3963,4.6695,2.8519,-1.0343,43.07100000000001,c1(c7c(F)c8c(C(=O)OC)c9sc([H])c(F)c9c(C(=O)OC)c8s7)c2nsnc2c([H])c(F)c1(F),COMP21_100130.xyz,2,1
COMP21_100200,3.5095,2.6044,-1.6993,0.07299,0.00303,0.8357100000000001,0.08678,0.8343299999999999,0.0228,0.08546000000000001,0.05595,-7.3279999999999985,0.43592,7.7639999999999985,-8.9822,-1.0659,7.9163,4.3866,2.974,-1.5614,4.4983,2.7071,-0.9159,64.197,c1(c7c(F)c8c(C)c9sc([H])c(F)c9c(C)c8s7)c2nsnc2c([H])c(Cl)c1(Cl),COMP21_100200.xyz,2,1
COMP21_100210,3.6004,2.6028,-1.6052,0.09704,0.00426,0.79984,0.09738,0.8379200000000001,0.02483,0.0826,0.05321,-7.5536,0.3034,7.857,-8.9822,-1.0659,7.9163,4.4494,3.0079,-1.5664,4.4983,2.7071,-0.9159,62.653,c1(c7c(F)c8c([H])c9sc([H])c(F)c9c([H])c8s7)c2nsnc2c([H])c(Cl)c1(Cl),COMP21_100210.xyz,2,1
COMP21_100220,3.4562,2.5974,-1.7386,0.06281,0.00295,0.8308200000000001,0.10184,0.77023,0.023780000000000003,0.09637,0.10799,-7.272,0.37578,7.6477,-8.9822,-1.0659,7.9163,4.2941,2.8985,-1.5029,4.4983,2.7071,-0.9159,63.588,c1(c7c(F)c8c(OC)c9sc([H])c(F)c9c(OC)c8s7)c2nsnc2c([H])c(Cl)c1(Cl),COMP21_100220.xyz,2,1
COMP21_100230,3.6058,2.5354,-1.465,0.0691,0.0069700000000000005,0.55937,0.36191,0.15650999999999998,0.01522,0.05861,0.76774,-7.6845,-0.44,7.2445,-8.9822,-1.0659,7.9163,3.8999,2.6481,-1.3963,4.4983,2.7071,-0.9159,65.78,c1(c7c(F)c8c(C(=O)OC)c9sc([H])c(F)c9c(C(=O)OC)c8s7)c2nsnc2c([H])c(Cl)c1(Cl),COMP21_100230.xyz,2,1
COMP21_100300,3.047,2.384,-1.721,0.06096,0.0036,0.83124,0.10245,0.47879,0.02988,0.29481,0.19494,-7.3279999999999985,0.43592,7.7639999999999985,-9.7218,-1.8547,7.8671,4.3866,2.974,-1.5614,4.5395,2.6964,-0.8533,51.205,c1(c7c(F)c8c(C)c9sc([H])c(F)c9c(C)c8s7)c2nsnc2c([H])c(C#N)c1(C#N),COMP21_100300.xyz,2,1
COMP21_100310,3.1602,2.4149,-1.6696,0.07421,0.00444,0.81515,0.10451,0.5488,0.0322,0.2519,0.16563,-7.5536,0.3034,7.857,-9.7218,-1.8547,7.8671,4.4494,3.0079,-1.5664,4.5395,2.6964,-0.8533,51.405,c1(c7c(F)c8c([H])c9sc([H])c(F)c9c([H])c8s7)c2nsnc2c([H])c(C#N)c1(C#N),COMP21_100310.xyz,2,1
COMP21_100320,2.9530000000000003,2.3219,-1.6908,0.054520000000000006,0.00367,0.82124,0.11865,0.36185,0.02857,0.33536,0.27269,-7.272,0.37578,7.6477,-9.7218,-1.8547,7.8671,4.2941,2.8985,-1.5029,4.5395,2.6964,-0.8533,48.463,c1(c7c(F)c8c(OC)c9sc([H])c(F)c9c(OC)c8s7)c2nsnc2c([H])c(C#N)c1(C#N),COMP21_100320.xyz,2,1
COMP21_100330,3.1458,2.292,-1.4382,0.08156000000000001,0.00771,0.71621,0.19193,0.30712,0.03429,0.23491,0.4218,-7.6845,-0.44,7.2445,-9.7218,-1.8547,7.8671,3.8999,2.6481,-1.3963,4.5395,2.6964,-0.8533,45.669,c1(c7c(F)c8c(C(=O)OC)c9sc([H])c(F)c9c(C(=O)OC)c8s7)c2nsnc2c([H])c(C#N)c1(C#N),COMP21_100330.xyz,2,1
COMP21_100400,3.7815,2.6001,-1.4187,0.23815,0.0128,0.59532,0.15143,0.69721,0.03785,0.11523,0.14817,-7.3279999999999985,0.43592,7.7639999999999985,-8.1732,-0.26503000000000004,7.9082,4.3866,2.974,-1.5614,4.4406,2.7658,-1.091,48.9,c1(c7c(F)c8c(C)c9sc([H])c(F)c9c(C)c8s7)c2nsnc2c([H])c(O)c1(O),COMP21_100400.xyz,2,1
COMP21_100410,3.8183,2.5869,-1.3555,0.29305,0.01873,0.53254,0.1535,0.68548,0.04286,0.11813,0.15206,-7.5536,0.3034,7.857,-8.1732,-0.26503000000000004,7.9082,4.4494,3.0079,-1.5664,4.4406,2.7658,-1.091,46.353,c1(c7c(F)c8c([H])c9sc([H])c(F)c9c([H])c8s7)c2nsnc2c([H])c(O)c1(O),COMP21_100410.xyz,2,1
COMP21_100420,3.7294,2.5779,-1.4264,0.19332,0.01289,0.58823,0.20308,0.60227,0.03963,0.1228,0.23362,-7.272,0.37578,7.6477,-8.1732,-0.26503000000000004,7.9082,4.2941,2.8985,-1.5029,4.4406,2.7658,-1.091,47.387,c1(c7c(F)c8c(OC)c9sc([H])c(F)c9c(OC)c8s7)c2nsnc2c([H])c(O)c1(O),COMP21_100420.xyz,2,1
COMP21_100430,3.6566,2.4715,-1.2864,0.08255,0.03045,0.19505,0.6886800000000001,0.21023000000000006,0.03799,0.08009,0.66971,-7.6845,-0.44,7.2445,-8.1732,-0.26503000000000004,7.9082,3.8999,2.6481,-1.3963,4.4406,2.7658,-1.091,47.185,c1(c7c(F)c8c(C(=O)OC)c9sc([H])c(F)c9c(C(=O)OC)c8s7)c2nsnc2c([H])c(O)c1(O),COMP21_100430.xyz,2,1
COMP21_200000,3.779,2.6483,-1.5176,0.11838,0.00626,0.72031,0.15325,0.7640600000000001,0.02522,0.08068,0.1285,-7.3814,0.26068,7.642,-8.6274,-0.53361,8.0938,4.3162,2.8872,-1.4582,4.5772,2.7482,-0.9192,63.2,c1(c7c(Cl)c8c(C)c9sc([H])c(Cl)c9c(C)c8s7)c2nsnc2c([H])c([H])c1([H]),COMP21_200000.xyz,2,1
COMP21_200010,3.8987,2.6473,-1.3959,0.1871,0.01069,0.65204,0.14836,0.8258200000000001,0.02832,0.07562,0.06892000000000001,-7.6997,0.15809,7.8578,-8.6274,-0.53361,8.0938,4.4646,3.0177,-1.5708,4.5772,2.7482,-0.9192,60.838,c1(c7c(Cl)c8c([H])c9sc([H])c(Cl)c9c([H])c8s7)c2nsnc2c([H])c([H])c1([H]),COMP21_200010.xyz,2,1
COMP21_200020,3.7776,2.6442,-1.5108,0.11788,0.00704,0.69463,0.17842,0.7651600000000001,0.02687,0.0824,0.12397,-7.4129,0.22612,7.6389999999999985,-8.6274,-0.53361,8.0938,4.2961,2.9086,-1.5211,4.5772,2.7482,-0.9192,61.874,c1(c7c(Cl)c8c(OC)c9sc([H])c(Cl)c9c(OC)c8s7)c2nsnc2c([H])c([H])c1([H]),COMP21_200020.xyz,2,1
COMP21_200030,3.8215,2.5597,-1.2979,0.14779,0.02134,0.41407,0.41372,0.61017,0.03885,0.09269,0.25652,-7.7974,-0.35402,7.4434,-8.6274,-0.53361,8.0938,4.1079,2.7745,-1.4411,4.5772,2.7482,-0.9192,49.753,c1(c7c(Cl)c8c(C(=O)OC)c9sc([H])c(Cl)c9c(C(=O)OC)c8s7)c2nsnc2c([H])c([H])c1([H]),COMP21_200030.xyz,2,1
COMP21_200100,3.7971,2.7715,-1.7459,0.05958,0.00249,0.81521,0.12124,0.57197,0.0181,0.0647,0.34354,-7.3814,0.26068,7.642,-8.9803,-0.7913,8.189,4.3162,2.8872,-1.4582,4.6695,2.8519,-1.0343,69.34,c1(c7c(Cl)c8c(C)c9sc([H])c(Cl)c9c(C)c8s7)c2nsnc2c([H])c(F)c1(F),COMP21_200100.xyz,2,1
COMP21_200110,3.927,2.7717,-1.6164,0.10577,0.0049700000000000005,0.7477199999999999,0.13990999999999998,0.81898,0.02367,0.06341000000000001,0.09249,-7.6997,0.15809,7.8578,-8.9803,-0.7913,8.189,4.4646,3.0177,-1.5708,4.6695,2.8519,-1.0343,65.21300000000001,c1(c7c(Cl)c8c([H])c9sc([H])c(Cl)c9c([H])c8s7)c2nsnc2c([H])c(F)c1(F),COMP21_200110.xyz,2,1
COMP21_200120,3.8258,2.7762,-1.7266,0.06255,0.0027600000000000003,0.79462,0.13838,0.65017,0.0197,0.06302,0.2653,-7.4129,0.22612,7.6389999999999985,-8.9803,-0.7913,8.189,4.2961,2.9086,-1.5211,4.6695,2.8519,-1.0343,68.626,c1(c7c(Cl)c8c(OC)c9sc([H])c(Cl)c9c(OC)c8s7)c2nsnc2c([H])c(F)c1(F),COMP21_200120.xyz,2,1
COMP21_200130,3.9531,2.7259,-1.4987,0.05911,0.00612,0.47251,0.45949,0.11026,0.0123,0.03674,0.8386899999999999,-7.7974,-0.35402,7.4434,-8.9803,-0.7913,8.189,4.1079,2.7745,-1.4411,4.6695,2.8519,-1.0343,68.65,c1(c7c(Cl)c8c(C(=O)OC)c9sc([H])c(Cl)c9c(C(=O)OC)c8s7)c2nsnc2c([H])c(F)c1(F),COMP21_200130.xyz,2,1
COMP21_200200,3.608,2.6872,-1.7664,0.0229,0.00063,0.94101,0.03501,0.96609,0.0128,0.01889,0.0008,-7.3814,0.26068,7.642,-8.9822,-1.0659,7.9163,4.3162,2.8872,-1.4582,4.4983,2.7071,-0.9159,86.087,c1(c7c(Cl)c8c(C)c9sc([H])c(Cl)c9c(C)c8s7)c2nsnc2c([H])c(Cl)c1(Cl),COMP21_200200.xyz,2,1
COMP21_200210,3.7715,2.6841,-1.5967,0.03734,0.00093,0.91401,0.047,0.96063,0.01394,0.02247,0.00164,-7.6997,0.15809,7.8578,-8.9822,-1.0659,7.9163,4.4646,3.0177,-1.5708,4.4983,2.7071,-0.9159,80.528,c1(c7c(Cl)c8c([H])c9sc([H])c(Cl)c9c([H])c8s7)c2nsnc2c([H])c(Cl)c1(Cl),COMP21_200210.xyz,2,1
COMP21_200220,3.6335,2.6855,-1.7375,0.02232,0.00063,0.93811,0.03843,0.96561,0.01322,0.01884,0.00085,-7.4129,0.22612,7.6389999999999985,-8.9822,-1.0659,7.9163,4.2961,2.9086,-1.5211,4.4983,2.7071,-0.9159,87.166,c1(c7c(Cl)c8c(OC)c9sc([H])c(Cl)c9c(OC)c8s7)c2nsnc2c([H])c(Cl)c1(Cl),COMP21_200220.xyz,2,1
COMP21_200230,3.8522,2.688,-1.5238,0.03052,0.0008,0.91858,0.04936,0.95924,0.01339,0.01849,0.007229999999999999,-7.7974,-0.35402,7.4434,-8.9822,-1.0659,7.9163,4.1079,2.7745,-1.4411,4.4983,2.7071,-0.9159,87.844,c1(c7c(Cl)c8c(C(=O)OC)c9sc([H])c(Cl)c9c(C(=O)OC)c8s7)c2nsnc2c([H])c(Cl)c1(Cl),COMP21_200230.xyz,2,1
COMP21_200300,3.0636,2.6288,-2.194,0.0227,0.0007599999999999999,0.9319,0.04393,0.8463700000000001,0.01445,0.09639,0.04123,-7.3814,0.26068,7.642,-9.7218,-1.8547,7.8671,4.3162,2.8872,-1.4582,4.5395,2.6964,-0.8533,77.26,c1(c7c(Cl)c8c(C)c9sc([H])c(Cl)c9c(C)c8s7)c2nsnc2c([H])c(C#N)c1(C#N),COMP21_200300.xyz,2,1
COMP21_200310,3.2301,2.5935,-1.9569,0.04026,0.00157,0.89189,0.06518,0.80319,0.01988,0.11951,0.0559,-7.6997,0.15809,7.8578,-9.7218,-1.8547,7.8671,4.4646,3.0177,-1.5708,4.5395,2.6964,-0.8533,68.17,c1(c7c(Cl)c8c([H])c9sc([H])c(Cl)c9c([H])c8s7)c2nsnc2c([H])c(C#N)c1(C#N),COMP21_200310.xyz,2,1
